"customer_id","ls__customer_id__customer_name","customer_city","geo__customer_city__city_pushpin_longitude","geo__customer_city__city_pushpin_latitude","customer_country","customer_email","customer_state","customer_created_date","wdf__client_id"
"C-EL9OFIHB","William Perez","Mena","-94.241758","34.581467","United States","william.perez@lacusMauris.net","Arkansas","2023-05-07","merchant__electronics"
"C-RRRI4XIG","Vanessa Blackwell","Portland","-122.6041","45.6014","United States","vanessa.blackwell@hexun.com","Oregon","2023-05-07","merchant__electronics"
"C-VUD7QWKU","Christopher Stanley","Houston","-95.406958","29.695444","United States","christopher.stanley@hexun.com","Texas","2023-05-07","merchant__bigboxretailer"
"C-R3U0Z65N","Kevin Mora","New York","-73.969219","40.744793","United States","kevin.mora@bizjournals.com","New York","2023-05-09","merchant__bigboxretailer"
"C-MFSSLOOH","Adam Coleman","Tallahassee","-84.346799","30.477245","United States","adam.coleman@bbc.co.uk","Florida","2023-05-09","merchant__bigboxretailer"
"C-WRIC218G","Christopher Holmes","Bellevue","-95.914670","41.154461","United States","christopher.holmes@in.edu","Nebraska","2023-05-09","merchant__bigboxretailer"
"C-A2EBCSI2","Albert Hamilton","Sherbrooke","-71.89223","45.397748","Canada","albert.hamilton@euodio.ca","Quebec","2023-05-09","merchant__clothing"
"C-AXFBF9OH","Michael Kelly","Grand Rapids","-85.668145","42.963475","United States","michael.kelly@furl.net","Michigan","2023-05-09","merchant__bigboxretailer"
"C-SSVWR5Y1","John Mclaughlin","Bloomington","-93.298374","44.840895","United States","john.mclaughlin@bbc.co.uk","Minnesota","2023-05-09","merchant__clothing"
"C-L7X8NWYO","Edwin Smith","Pickerington","-82.838459","39.955569","United States","edwin.smith@sociisnatoque.net","Ohio","2023-05-09","merchant__bigboxretailer"
"C-O163RRED","Stephanie Simmons","Oakland","-122.2680","37.833333","United States","stephanie.simmons@a.co.uk","California","2023-05-10","merchant__electronics"
"C-Z493A1IZ","Rick Bennett","San Mateo","-122.347964","37.575253","United States","rick.bennett@velconvallis.ca","California","2023-05-10","merchant__bigboxretailer"
"C-MTSZ1V54","Joseph Hancock","Manassas","-77.478344","38.751526","United States","joseph.hancock@furl.net","Virginia","2023-05-10","merchant__electronics"
"C-0QY09AYN","Edward Foster","Oklahoma City","-97.516246","35.470243","United States","edward.foster@a.co.uk","Oklahoma","2023-05-11","merchant__electronics"
"C-52EYWB5F","Alexander Pollard","Montague","-62.648033","46.165189","Canada","alexander.pollard@bizjournals.com","Prince Edward Island","2023-05-11","merchant__bigboxretailer"
"C-04F6AP26","Rebecca Erickson","Enumclaw","-121.98926","47.200160","United States","rebecca.erickson@foxnews.com","Washington","2023-05-12","merchant__bigboxretailer"
"C-IVCOQR8Z","Carol Juarez","San Jose","-121.951596","37.34249","United States","carol.juarez@viverra.org","California","2023-05-12","merchant__clothing"
"C-A9JWFWS4","Amy Chen","Danville","-84.774368","37.65111","United States","amy.chen@nec.co.uk","Kentucky","2023-05-13","merchant__clothing"
"C-W59I4TJB","Jamie Tucker","Morristown","-74.480495","40.793683","United States","jamie.tucker@bizjournals.com","New Jersey","2023-05-13","merchant__electronics"
"C-1YAHMQYW","Corey Gilbert","Milwaukee","-87.996955","43.192254","United States","corey.gilbert@euodio.ca","Wisconsin","2023-05-13","merchant__bigboxretailer"
"C-N6LRGZE0","Ryan King","Morrisville","-78.650863","35.784350","United States","ryan.king@bbc.co.uk","North Carolina","2023-05-13","merchant__electronics"
"C-K903BP5K","Laura Williams","Santee","-117.157810","32.746730","United States","laura.williams@hexun.com","California","2023-05-15","merchant__electronics"
"C-1XXZWNI6","Terry Boyer","Salt Lake City","-111.807360","40.651363","United States","terry.boyer@bbc.co.uk","Utah","2023-05-15","merchant__electronics"
"C-1Q0QI262","Michelle Phillips","Maryland Heights","-90.418982","38.703478","United States","michelle.phillips@adobe.com","Missouri","2023-05-15","merchant__electronics"
"C-T7U4Z1NM","Travis Ruiz","Pasadena","-95.12343","29.705172","United States","travis.ruiz@bizjournals.com","Texas","2023-05-15","merchant__electronics"
"C-35LFOD5M","Ryan Brown","New York","-73.969285","40.744743","United States","ryan.brown@nonsollicitudin.net","New York","2023-05-15","merchant__clothing"
"C-W71QYK36","Kevin Silva","Schwenksville","-75.348995","40.200649","United States","kevin.silva@yahoo.co.jp","Pennsylvania","2023-05-15","merchant__clothing"
"C-MN9R88TR","Mr. Charles Castillo MD","Los Angeles","-118.303984","34.033693","United States","mr..charles.castillo.md@lacusMauris.net","California","2023-05-15","merchant__electronics"
"C-0JZC4L4B","Monica Pearson","Welland","-82.943682","42.224694","Canada","monica.pearson@a.co.uk","Ontario","2023-05-15","merchant__bigboxretailer"
"C-G3G99OPG","Anne Cooper","Dakota City","-94.218163","42.718726","United States","anne.cooper@a.co.uk","Iowa","2023-05-16","merchant__electronics"
"C-OF5CC27X","Mackenzie Trujillo","Calgary","-114.058533","51.047811","Canada","mackenzie.trujillo@in.edu","Alberta","2023-05-16","merchant__electronics"
"C-JE0NHX0T","Travis Ball","Whitehorse","-135.05229288","60.71968844","Canada","travis.ball@aliquet.com","Yukon","2023-05-17","merchant__electronics"
"C-AK6RKG31","Anna Smith","Byers","-98.489643","33.909721","United States","anna.smith@velconvallis.ca","Texas","2023-05-17","merchant__electronics"
"C-KXC9JWR3","Brenda Turner","Lake Zurich","-87.955471","42.287540","United States","brenda.turner@hexun.com","Illinois","2023-05-18","merchant__electronics"
"C-V4WHK4GU","Michelle Jones","Mena","-94.241779","34.581473","United States","michelle.jones@nunc.net","Arkansas","2023-05-18","merchant__electronics"
"C-0RQOBENF","Julie Foley","El Cajon","-116.955352","32.792389","United States","julie.foley@nunc.net","California","2023-05-18","merchant__clothing"
"C-P0C0XUZX","Jamie Miller","Richmond","-77.43440","37.54232","United States","jamie.miller@hexun.com","Virginia","2023-05-18","merchant__clothing"
"C-UNC8IZNQ","Miss Ashley Rasmussen","Harrodsburg","-84.770220","37.749942","United States","miss.ashley.rasmussen@icq.com","Kentucky","2023-05-18","merchant__electronics"
"C-E1UJQK8T","Jacqueline Keith","Watson Lake","-128.71208091","60.0628889","Canada","jacqueline.keith@nonsollicitudin.net","Yukon","2023-05-19","merchant__electronics"
"C-Z3LIMVRD","Matthew West","Repentigny","-73.568930","45.503495","Canada","matthew.west@nunc.net","Quebec","2023-05-19","merchant__electronics"
"C-D9DB6IBY","Barbara Knapp","Dallas","-97.000415","32.741787","United States","barbara.knapp@a.co.uk","Texas","2023-05-19","merchant__electronics"
"C-ZJITLZPP","Sara Rodriguez","Ontario","-82.587147","40.759146","United States","sara.rodriguez@nec.co.uk","Ohio","2023-05-19","merchant__clothing"
"C-Z3ZFRG5C","Shawn Maldonado","Coldstream","-119.168320","50.224115","Canada","shawn.maldonado@aliquet.com","British Columbia","2023-05-19","merchant__electronics"
"C-F3P3EJ06","Jamie Anderson","Grand Prairie","-97.040864","32.730651","United States","jamie.anderson@velconvallis.ca","Texas","2023-05-19","merchant__electronics"
"C-9PKT3JDD","Megan Ewing","Middleton","-89.385339","43.075841","United States","megan.ewing@nec.co.uk","Wisconsin","2023-05-19","merchant__electronics"
"C-4D74C4US","Donald Wright","Salt Lake City","-111.807310","40.651361","United States","donald.wright@foxnews.com","Utah","2023-05-19","merchant__electronics"
"C-H651QSLJ","Debra Everett","Idaho Falls","-112.040833","43.492727","United States","debra.everett@furl.net","Idaho","2023-05-20","merchant__bigboxretailer"
"C-UN3DWFLJ","Elizabeth Williams","Idaho Falls","-112.040870","43.492769","United States","elizabeth.williams@nonsollicitudin.net","Idaho","2023-05-20","merchant__electronics"
"C-D0FDDLSR","Tim Cochran","Norman","-97.4793","35.2378","United States","tim.cochran@furl.net","Oklahoma","2023-05-20","merchant__bigboxretailer"
"C-0NZ26KEA","Tonya Campbell","Beaconsfield","-73.868392","45.430910","Canada","tonya.campbell@furl.net","Quebec","2023-05-20","merchant__electronics"
"C-7BK4B8VK","Brittany Williams","Salt Lake City","-111.807344","40.651335","United States","brittany.williams@hexun.com","Utah","2023-05-20","merchant__bigboxretailer"
"C-Q1XPT11M","Michelle Odonnell","Clinton","-83.96944","42.06860","United States","michelle.odonnell@velconvallis.ca","Michigan","2023-05-21","merchant__electronics"
"C-JYQU13L9","Natalie Casey","Highland","-87.466373","41.53890","United States","natalie.casey@bizjournals.com","Indiana","2023-05-21","merchant__bigboxretailer"
"C-NQRD7XUJ","Todd Jackson","Rockville","-77.12393","39.055866","United States","todd.jackson@velconvallis.ca","Maryland","2023-05-21","merchant__electronics"
"C-A5V51DVB","Rose Blake","Baltimore","-76.6722","39.1883","United States","rose.blake@euodio.ca","Maryland","2023-05-21","merchant__bigboxretailer"
"C-38OY5YYU","Anthony Brown","Los Angeles","-118.303925","34.033657","United States","anthony.brown@adobe.com","California","2023-05-21","merchant__electronics"
"C-A0RBGJ1Q","Jennifer Ramos","Raleigh","-78.650866","35.784335","United States","jennifer.ramos@aliquet.com","North Carolina","2023-05-21","merchant__bigboxretailer"
"C-SV9LDRU4","Julie Morrison","Grand Rapids","-85.668193","42.963453","United States","julie.morrison@a.co.uk","Michigan","2023-05-21","merchant__bigboxretailer"
"C-7P6JI8ZH","Linda Landry","Jefferson City","-92.1760","38.6029","United States","linda.landry@lacusMauris.net","Missouri","2023-05-22","merchant__bigboxretailer"
"C-80716GQD","Timothy Park","Los Angeles","-118.303965","34.033629","United States","timothy.park@yahoo.co.jp","California","2023-05-22","merchant__bigboxretailer"
"C-ZMG0KSK3","Brittany Duncan","Lourdes","-98.558094","49.532724","Canada","brittany.duncan@lacusMauris.net","Manitoba","2023-05-22","merchant__bigboxretailer"
"C-53DMIE5Y","James Henry","Gatineau","-75.693342","45.420889","Canada","james.henry@nonsollicitudin.net","Quebec","2023-05-22","merchant__electronics"
"C-0OMSA1O7","Michael Contreras","Montreal","-73.568947","45.503441","Canada","michael.contreras@euodio.ca","Quebec","2023-05-23","merchant__clothing"
"C-0HWK9CAG","Robert Combs","Bozeman","-111.1556","45.7892","United States","robert.combs@a.co.uk","Montana","2023-05-23","merchant__electronics"
"C-XDOJ44V5","Jaclyn Martin","Quebec","-71.21681","46.815229","Canada","jaclyn.martin@foxnews.com","Quebec","2023-05-23","merchant__electronics"
"C-8Q6D3605","Dawn Potter","Boca Raton","-80.060575","26.526745","United States","dawn.potter@viverra.org","Florida","2023-05-24","merchant__bigboxretailer"
"C-HSMIK6P0","Stephanie Sullivan","East York","-79.383931","43.652572","Canada","stephanie.sullivan@furl.net","Ontario","2023-05-25","merchant__bigboxretailer"
"C-6084TF1F","Alison Robinson","Middle Point","-84.474512","41.019389","United States","alison.robinson@nec.co.uk","Ohio","2023-05-25","merchant__electronics"
"C-MDNDYZTO","Jennifer Edwards","Milwaukee","-87.909843","43.038152","United States","jennifer.edwards@bbc.co.uk","Wisconsin","2023-05-26","merchant__bigboxretailer"
"C-NKCDYYKB","Michael Mitchell","New Haven","-72.8855","41.2767","United States","michael.mitchell@sociisnatoque.net","Connecticut","2023-05-26","merchant__bigboxretailer"
"C-ISRUITC8","Tony Galvan","Iowa City","-91.530250","41.661166","United States","tony.galvan@furl.net","Iowa","2023-05-26","merchant__bigboxretailer"
"C-6XXHM9KX","Joshua Fuentes","Richmond","-77.43422","37.54280","United States","joshua.fuentes@hexun.com","Virginia","2023-05-26","merchant__bigboxretailer"
"C-54PWG79B","Melanie Hernandez","Opelousas","-92.08257","30.531778","United States","melanie.hernandez@in.edu","Louisiana","2023-05-26","merchant__clothing"
"C-IQX6R5OM","Kathleen Jennings","Manati","-66.486879","18.434833","United States","kathleen.jennings@hexun.com","Puerto Rico","2023-05-27","merchant__clothing"
"C-IXHKB361","Andrew Chapman","Iowa City","-91.530236","41.661177","United States","andrew.chapman@viverra.org","Iowa","2023-05-27","merchant__bigboxretailer"
"C-KFZ7XRTQ","Matthew Flynn","North Olmsted","-81.891162","41.4332","United States","matthew.flynn@bbc.co.uk","Ohio","2023-05-27","merchant__clothing"
"C-X9N429KL","Matthew Allen","Gardena","-118.41683","33.918162","United States","matthew.allen@aliquet.com","California","2023-05-27","merchant__clothing"
"C-ETIAOATU","David Frazier","Spokane","-117.3364","47.6766","United States","david.frazier@yahoo.co.jp","Washington","2023-05-28","merchant__clothing"
"C-Y6L6WUKO","Molly Frye","Repentigny","-73.568932","45.503451","Canada","molly.frye@velconvallis.ca","Quebec","2023-05-28","merchant__clothing"
"C-59BMNB0U","Dawn Barry MD","North Myrtle Beach","-78.691892","33.817651","United States","dawn.barry.md@sociisnatoque.net","South Carolina","2023-05-28","merchant__bigboxretailer"
"C-1PO8PAHD","Melanie Johnson","Bloomington","-93.298373","44.840817","United States","melanie.johnson@lacusMauris.net","Minnesota","2023-05-28","merchant__electronics"
"C-VU1IE1CP","Ann Miller","Kearney","-99.0055","40.7340","United States","ann.miller@bbc.co.uk","Nebraska","2023-05-28","merchant__clothing"
"C-963NZCXO","Vanessa Wright","Richmond","-77.43490","37.54239","United States","vanessa.wright@nec.co.uk","Virginia","2023-05-29","merchant__electronics"
"C-I83V1SIJ","David Madden","Pickerington","-82.838423","39.955557","United States","david.madden@nec.co.uk","Ohio","2023-05-29","merchant__electronics"
"C-C3E3XLMP","David Lee","Los Angeles","-118.192531","34.033447","United States","david.lee@viverra.org","California","2023-05-29","merchant__electronics"
"C-KXI2WL7G","Alexander Brown","Scotland","-72.219342","41.71434","United States","alexander.brown@yahoo.co.jp","Connecticut","2023-05-29","merchant__electronics"
"C-8MTZILO3","Emily Powell","Manchester","-71.460816","42.993530","United States","emily.powell@furl.net","New Hampshire","2023-05-29","merchant__clothing"
"C-6E562RJK","Robert Fernandez","Atlanta","-84.166342","33.890711","United States","robert.fernandez@adobe.com","Georgia","2023-05-29","merchant__clothing"
"C-58C9FIPW","Tina Pratt","Cincinnati","-84.499274","39.14182","United States","tina.pratt@icq.com","Ohio","2023-05-29","merchant__bigboxretailer"
"C-FQZ6KB29","Brandon Santana","Birmingham","-86.81269","33.517489","United States","brandon.santana@Aliquam.net","Alabama","2023-05-30","merchant__electronics"
"C-4ZH4YX8J","Tracy Stone","Oakland","-122.2676","37.833397","United States","tracy.stone@viverra.org","California","2023-05-30","merchant__bigboxretailer"
"C-V4GBL3HN","Barbara Butler","Omaha","-95.956752","41.297977","United States","barbara.butler@Aliquam.net","Nebraska","2023-05-30","merchant__clothing"
"C-6BWCIWGJ","Aaron Hoffman","Cisco","-98.963921","32.094127","United States","aaron.hoffman@euodio.ca","Texas","2023-05-30","merchant__bigboxretailer"
"C-2ZIY7QSI","Rachel Castillo","Grand Prairie","-97.040894","32.730645","United States","rachel.castillo@nunc.net","Texas","2023-05-30","merchant__bigboxretailer"
"C-2Y5CNG0W","Julie Drake","Minneapolis","-93.292897","45.043647","United States","julie.drake@nec.co.uk","Minnesota","2023-05-30","merchant__electronics"
"C-H5IEABUW","Tammy Smith","Denver","-104.994886","39.746775","United States","tammy.smith@in.edu","Colorado","2023-05-30","merchant__bigboxretailer"
"C-J4W8HCWB","Don Bonilla","Napa","-122.715630","38.44381","United States","don.bonilla@euodio.ca","California","2023-05-30","merchant__bigboxretailer"
"C-81ZK92CS","Monica Ortiz","Bozeman","-111.1592","45.7840","United States","monica.ortiz@bizjournals.com","Montana","2023-05-31","merchant__bigboxretailer"
"C-1CXKKNAT","Bailey Hawkins","Syracuse","-76.151736","43.047328","United States","bailey.hawkins@icq.com","New York","2023-05-31","merchant__clothing"
"C-LZBJY37R","David Martinez","Salt Lake City","-111.821147","40.667721","United States","david.martinez@foxnews.com","Utah","2023-05-31","merchant__electronics"
"C-1J09AF8U","Laura Sullivan","Saint Louis","-90.386380","38.273665","United States","laura.sullivan@yahoo.co.jp","Missouri","2023-06-01","merchant__electronics"
"C-EQJ6JNOB","Danielle Miller","Three Oaks","-86.608441","41.798394","United States","danielle.miller@aliquet.com","Michigan","2023-06-01","merchant__bigboxretailer"
"C-YXY7NNKZ","Bradley Hines","Oak Brook","-87.944768","41.9885","United States","bradley.hines@sociisnatoque.net","Illinois","2023-06-01","merchant__electronics"
"C-0L251ENH","Brandy Fowler","Grand Rapids","-85.668160","42.963480","United States","brandy.fowler@nec.co.uk","Michigan","2023-06-02","merchant__clothing"
"C-I87QP00Z","Tonya Garrett","Laurel","-76.890327","39.058764","United States","tonya.garrett@adobe.com","Maryland","2023-06-02","merchant__electronics"
"C-4GZU21TS","Mrs. Leah Phillips","North York","-79.383930","43.652587","Canada","mrs..leah.phillips@bizjournals.com","Ontario","2023-06-02","merchant__bigboxretailer"
